region,time,y1,y2,x_common1,x_common2,x_specific1_1,x_specific2_1
144,2,-0.0021734707437212992,-0.48180986971348444,8.070437228890192,6.458965046135599,0.08,25.6
145,1,-0.45726056756859906,-0.20121526197817435,8.074275406257422,6.144614726601657,-0.1,24.8
145,2,-0.25667715522398477,-0.4375857195812884,8.111267977475617,6.487836213903822,-0.11,23.6
146,1,-0.24386316113998358,0.49417137458324667,7.922804782879556,6.757978353663909,-0.3,44.0
146,2,0.3506554158662549,0.7076672717731562,7.917244872487075,7.9411888416252525,-1.19,47.7
147,1,-0.2155708771723368,0.5078961108311694,8.007700012884026,7.365369981415058,-0.31,80.6
147,2,0.24712849336580936,0.24712612212063653,8.009063929197989,7.5618497322783815,-0.61,77.8
148,1,0.05923220387664158,0.6070192059550559,7.987592412323913,6.398262100449925,-0.38,28.9
148,2,0.4743548637068617,0.6146440594261242,7.972983123630663,7.162397497355718,-0.28,32.4
149,1,-0.45193197596931123,0.13427829074882727,8.033528675712619,6.127960291696519,-0.37,47.8
149,2,-0.06395975904974716,-0.007543983813041368,8.025908722857082,6.504587529922656,0.06,49.4
150,1,1.5512378516771885,-0.602282554556362,7.838264448093848,6.8766773234112755,-1.74,18.6
150,2,2.42779116976001,-0.8096785689694171,7.850259417672196,7.055571653676355,-1.08,25.6
151,1,2.7209905789493862,-0.3613371848706063,7.749624143288713,5.431098477781855,-1.02,21.2
151,2,3.526496009041706,-0.3308377709863336,7.735039918471314,6.412638948921326,0.54,28.4
152,1,0.48031781144892133,0.013805605905949161,7.994699762782565,4.4355674016019115,-0.57,47.1
152,2,1.1286297893622552,-0.2911885329367792,7.945945008751059,4.903050083416319,-0.71,56.4
153,1,0.5212972182720146,-0.7654544188372217,7.994598584050248,5.789654313730165,0.2,38.2
153,2,1.1037630285655788,-0.7959538327214944,8.001957859161546,5.671947751136183,-0.25,41.1
154,1,-0.011435070428197537,-0.21189005683766934,8.054522609537294,6.057252287645985,-0.15,38.3
154,2,0.43083803231267953,-0.24086450002772875,8.037833934446368,6.448731153779409,0.4,38.4
155,1,-0.7829390112679192,-0.381161803895384,8.239910194001379,6.557630265907138,0.57,43.4
155,2,-0.5626905584973622,-0.6053324959447892,8.172785552608989,6.699500340161678,0.09,41.0
156,1,-1.142111459305619,0.20290197198844104,8.236314589450789,6.001662372084428,0.47,32.2
156,2,-0.7960067478090297,0.006180752434881386,8.238669056749222,6.268148865350222,0.1,33.7
157,1,0.28125685384696114,-0.3826867745895974,8.161546290288934,6.162893662735513,-0.76,37.7
157,2,0.7844281462939825,-0.46656016277134776,8.162345149104599,6.482036441846705,-0.59,42.4
158,1,1.694475468715183,1.172783333508317,7.8737119818711125,6.648207045774128,-1.61,44.1
158,2,2.4744797818680544,0.9531875535415525,7.9192834607431335,6.95129358099662,-1.51,49.2
159,1,-0.39445930943413715,0.22882647379007268,7.943037205283753,6.675066314824396,-0.81,39.0
159,2,0.27021905696272197,0.14190314421989506,7.945803360675465,7.121575502835463,-0.99,44.3
160,1,1.1987895787528757,0.30355003780654144,7.9431792456944885,5.582744146279145,-1.18,40.3
160,2,1.8251528341262855,-0.21189005683766934,7.933617647285583,6.6006864927301665,-1.41,39.0
161,1,2.150070050454279,-0.47723495763084334,7.8874338702364675,6.121395716700013,-3.33,42.3
161,2,2.888841214326948,-0.6038075252505753,7.901229249526942,6.871195023670334,-3.37,47.6
162,1,1.7584185679066358,-1.2869943962582868,7.8755372856444295,4.316153890523174,-1.18,24.0
162,2,2.334794559229585,-2.054054655447749,7.838303882602991,4.454347296253507,-1.7,25.0
163,1,1.6476599853785843,-0.14174140490384224,7.878950776025578,0.0,-5.79,34.3
163,2,2.2802399309511636,-0.7380049463413761,7.945520004317532,7.427560465528704,-2.8,35.1
164,1,0.979175482125091,-0.6480316753827714,7.944527624296341,5.656341400056065,-0.68,20.9
164,2,1.2922936741975193,-0.6937807962091802,7.977865207177534,6.3784261836515865,-0.69,19.5
165,1,1.8937901687742533,-1.4044171397127372,7.851310922004305,6.5093650845459345,-1.01,33.0
165,2,2.050095522353358,-1.2168457443244598,7.837712201620107,6.835829539410549,-1.33,33.9
166,1,2.1278675854572473,-0.5839829062257982,7.938302836736117,5.279644101282416,-3.71,30.5
166,2,2.455575968813439,-1.1360222975311367,7.937446122183825,5.42141956368202,1.13,33.9
167,1,3.33327112795325,0.9104883741035709,7.936195429673244,5.4359030295006,-1.37,58.0
167,2,2.9293131362358236,0.027530342153871915,7.8816732036910855,7.0260715058001795,-1.04,51.2
168,1,2.6814067556403924,0.8205151031449661,7.844319115695848,5.996700813903228,-3.55,32.5
168,2,3.2744028779039773,0.7701910702359156,7.810231021822564,7.290088223033255,-0.73,37.4
169,1,-0.42516214674431857,-0.381161803895384,8.074960359115858,6.519442229691538,-0.18,21.0
169,2,-0.2061824062593064,-0.40251139361437455,8.103464029889611,6.750633523209925,-0.06,19.9
170,1,0.19523816088703105,0.14037817352568172,7.986776917885242,5.824228627732068,-0.65,34.6
170,2,0.5313200453278177,0.03820513701336745,8.01377340991084,6.273442884143084,-0.67,36.5
171,1,-0.44051356539940906,-0.5900827890026525,7.990712328039674,5.758586266696875,-0.4,16.1
171,2,0.07978534290246532,-0.5153592249861844,7.980057814859886,6.245525201056913,-0.41,17.2
172,1,-0.11838751609961431,0.3553990414098052,7.958961445252976,6.037870919922137,-0.99,24.9
172,2,0.31513147187100365,0.2852503894759776,7.984633075504241,6.248429646897702,-1.01,27.9
173,1,-0.47540315325188814,-0.5184091663746115,7.93608815463783,6.513823406687646,-0.96,51.2
173,2,-0.15441894500908318,-0.4650351920771339,7.9594855817501164,6.5441995739511825,-0.74,51.6
174,1,-0.16482238575054967,-1.0002999057461224,7.887959336599945,5.692384429703832,-0.91,20.4
174,2,0.13763862312330236,-1.1344973268369227,7.926710896566108,5.890815138958052,-0.81,20.7
175,1,0.2633680106207813,-1.3830675499937468,7.916114578672684,6.218998446723485,-0.89,34.3
175,2,0.6045247442037466,-1.529464736638256,7.934477646621922,6.398428531339882,-0.79,33.6
176,1,-0.3352104456992006,-0.6114323787216437,7.9253382623381645,5.921846480227112,-0.58,26.8
176,2,0.07877037307402925,-0.6053324959447892,7.946582176914209,6.516193076042964,-0.43,28.8
177,1,-1.4629687963198692,-0.3186380054326247,7.997932088829145,6.02707297457535,0.02,23.6
177,2,-1.0959303321117924,-0.38421174528381125,8.0104591855535,6.56625039983285,-0.11,25.1
178,1,1.485518555285974,0.22882647379007268,7.85142768759751,5.38541207339897,-1.11,30.5
178,2,2.0441325746112975,0.4118229570957101,7.876258882303226,6.051853847120766,-0.5,34.2
179,1,0.5440071681832647,-0.6541315581596258,7.889646467940241,6.023447592961033,-0.74,34.2
179,2,0.9885639530381214,-0.8508527777131855,7.923891345826008,6.180430646620605,-0.58,36.9
180,1,1.2312686132628197,-1.1451721216964184,7.908350393908322,4.9279780604152466,-0.87,24.6
180,2,1.779479191846677,-1.2930942790351418,7.888409516679577,4.651099117876491,-1.35,30.6
181,1,0.8189371204607977,-2.0296551243403305,7.90052545456151,5.796665468802915,-0.81,37.7
181,2,1.094882042566766,-2.1348781022410717,7.902080549661633,6.884895984836055,-1.58,38.9
182,1,0.0431195578502238,-0.4269109247217929,7.896775891020153,5.633717600207914,-0.49,40.0
182,2,0.5478133050398989,-0.43453577819286116,7.911617231104436,5.810242385757328,-0.93,40.5
183,1,-0.11940248592804995,-0.39488654014330676,7.85995354919471,5.926392550364267,-1.0,28.1
183,2,0.39810525534562635,-0.5428086974820299,7.892452043520352,6.4768185049003035,-0.44,31.6
184,1,-0.08831903493220508,-0.8325531293826216,7.953634640998043,5.464678903763262,-0.16,23.3
184,2,0.06506828039014705,-0.8569526604900399,7.984326436773366,5.710095836712793,-0.12,24.5
185,1,0.11530928689771659,-0.7227552393992396,7.917427058353599,6.0292419114420115,-0.74,28.2
185,2,0.6241897846296884,-0.7913789206388533,7.947501814783211,6.048081147526878,-0.74,30.5
186,1,-0.38405586869267067,-0.6739561771844029,7.957457396280239,5.1422481808981475,0.6,16.8
186,2,-0.2854769241058491,-0.6099074080274303,7.95749239986811,5.4053764388414445,0.34,17.2
187,1,0.35002105972348313,0.024480400765444697,7.86172707782398,5.839478190110101,-1.11,31.9
187,2,0.8219820299461051,-0.06701784088737349,7.868675148999497,6.537850346272523,-1.01,33.1
188,1,0.2628605257065628,-0.7913789206388533,7.830385871402472,5.161924741642482,-0.37,27.2
188,2,0.5753443616362184,-0.9118516054817314,7.873673919258109,6.029482614295503,-0.39,27.8
189,1,-0.28319324199186857,-0.7944288620272806,7.9023764842622475,6.105462651161393,-0.75,25.5
189,2,0.10135345175672515,-0.78985394994464,8.01948120679563,6.480811139196849,-1.1,27.3
190,1,0.24395671265194693,-0.6724312064901896,7.8772454873238695,5.991214515852772,-0.43,27.6
190,2,0.5459102366115818,-0.6221071735811392,7.904888398700393,5.883322388488279,-0.07,31.2
191,1,0.5580898745528103,-1.1771965062749048,7.788004239509027,6.048789613727251,-0.24,35.6
191,2,0.903306487449519,-1.1787214769691188,7.828953947208875,6.574517804870854,-0.33,38.6
192,1,-0.9856792344979595,-0.5046844301266888,7.86733535895469,5.590613776550563,0.65,35.8
192,2,-0.6924798253085832,-0.7059805617628896,7.919937839651859,5.523059639225943,0.34,36.6
193,1,1.8257871902690581,-0.4802848990192705,7.833719075551979,5.755742213586912,-1.24,25.0
193,2,2.063417001351577,-0.6099074080274303,7.820118307518312,6.393590753950631,-0.92,25.9
194,1,0.9923700898947556,-1.636212685233211,7.786427213949783,6.428912701069197,-0.67,25.4
194,2,1.447584057948188,-1.8192091685388478,7.821201970404557,6.6305514508179835,-0.49,25.2
195,1,1.1727809768992101,-1.7688851356297977,7.758803241794355,5.428468051013081,0.16,18.4
195,2,1.5701416647318045,-1.8390337875636253,7.7928029911163605,5.884157694119473,0.54,16.1
196,1,2.568110748541252,-1.8070094029851387,7.789164668998109,5.871836059652451,0.39,31.3
196,2,2.8920129950408096,-1.8161592271504208,7.7982768189623295,6.183942684111306,-0.12,36.5
197,1,1.9709278757353696,-1.142122180307991,7.874967236034678,5.4169888962655355,-0.22,42.5
197,2,1.5989414336136685,-0.9133765761759448,7.966552010945948,0.0,0.5,47.2
198,1,1.332765596106394,-1.9930558276792032,7.800490751234755,5.790265934544339,-0.81,12.4
198,2,1.7609559924777245,-1.9107074101916666,7.814601552028292,5.979897910736517,-0.75,14.2
